
====================================================
 HierFAVG Training Start
====================================================

[Round   1] Broadcasting to 2 edges...
  [Edge 0] G1 | E1 | Hier-pFedMe | Selected 85/85
  [Client 37] Round 1 | Hier-pFedMe(λ2=35.0) | loss=1.8552
  [Client 85] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1422
  [Client 88] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0739
  [Client 18] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2552
  [Client 61] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2103
  [Client 55] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1117
  [Client 49] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3273
  [Client 26] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2587
  [Client 66] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1724
  [Client 62] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1886
  [Client 54] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5709
  [Client 10] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5193
  [Client 96] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0503
  [Client 16] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2471
  [Client 36] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1457
  [Client 93] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3724
  [Client 73] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1483
  [Client 41] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1569
  [Client 53] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1357
  [Client 86] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1487
  [Client 80] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1374
  [Client 27] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2133
  [Client 39] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1713
  [Client 50] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4957
  [Client 94] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5615
  [Client  5] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1377
  [Client 89] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4359
  [Client 92] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3993
  [Client 44] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5248
  [Client 42] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0977
  [Client 51] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3419
  [Client  4] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1937
  [Client 75] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1887
  [Client 56] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4589
  [Client 15] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3554
  [Client 74] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4293
  [Client 32] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4333
  [Client  2] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1181
  [Client 60] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1891
  [Client 34] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4518
  [Client 77] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0728
  [Client 72] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1207
  [Client 47] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.6768
  [Client 68] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1399
  [Client 12] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0921
  [Client 30] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4372
  [Client 67] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2014
  [Client 35] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3385
  [Client 48] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3375
  [Client 31] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1949
  [Client 52] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3165
  [Client 70] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3985
  [Client 64] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1913
  [Client  7] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1005
  [Client 82] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3639
  [Client  3] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1110
  [Client 13] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0915
  [Client  9] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2405
  [Client  8] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0807
  [Client 29] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1492
  [Client 11] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1556
  [Client 25] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1100
  [Client 78] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0583
  [Client 69] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4530
  [Client  6] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1175
  [Client 19] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3948
  [Client 43] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3919
  [Client 45] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0829
  [Client  1] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2058
  [Client 87] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5286
  [Client 65] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3734
  [Client 90] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1590
  [Client 20] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5481
  [Client 97] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.2058
  [Client 84] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.6138
  [Client 57] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1070
  [Client 37] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5134
  [Client 91] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.5354
  [Client 83] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1363
  [Client 28] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.4276
  [Client 79] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0780
  [Client 46] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.3810
  [Client 98] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1511
  [Client 21] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0762
  [Client 24] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1006
  [Edge 0] G141 | E1 | loss=0.2621
  [Edge 1] G141 | E1 | Hier-pFedMe | Selected 15/15
  [Client 40] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0867
  [Client 81] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0506
  [Client 38] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0334
  [Client 63] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0683
  [Client 58] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1290
  [Client 59] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0679
  [Client 99] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0412
  [Client  0] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0330
  [Client 14] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0713
  [Client 33] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1884
  [Client 95] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0365
  [Client 71] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0688
  [Client 23] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0219
  [Client 22] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.0634
  [Client 76] Round 141 | Hier-pFedMe(λ2=35.0) | loss=0.1158
  [Edge 1] G141 | E1 | loss=0.0717
  [Cloud] GM=0.2555 | loss=2.1847 | time=39.2s | comm=4556.2MB (total=642423MB)

[Round 142] Broadcasting to 2 edges...
  [Edge 0] G142 | E1 | Hier-pFedMe | Selected 85/85
  [Client 28] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4024
  [Client 72] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1318
  [Client  2] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1111
  [Client 79] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0847
  [Client 87] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4480
  [Client 17] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1589
  [Client 21] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0802
  [Client 25] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1382
  [Client 98] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1065
  [Client 47] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.7211
  [Client 43] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4145
  [Client 65] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2881
  [Client 41] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1663
  [Client 70] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3635
  [Client 34] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3296
  [Client 74] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4566
  [Client 66] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1897
  [Client 61] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2210
  [Client 86] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1137
  [Client 78] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0618
  [Client 29] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1361
  [Client 45] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0833
  [Client 35] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3008
  [Client 27] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1476
  [Client  7] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1267
  [Client 67] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1386
  [Client 94] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4264
  [Client 13] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1405
  [Client 37] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4553
  [Client 91] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.5115
  [Client 97] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1619
  [Client 44] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4534
  [Client  1] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1014
  [Client  3] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0983
  [Client 12] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1166
  [Client 10] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.5410
  [Client 31] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1193
  [Client 75] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2472
  [Client 39] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2345
  [Client 60] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1888
  [Client 53] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1361
  [Client 69] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4934
  [Client 30] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3195
  [Client 24] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1514
  [Client 51] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3999
  [Client 77] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0785
  [Client 57] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1477
  [Client 36] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1562
  [Client 19] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4047
  [Client 68] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1385
  [Client 50] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.5927
  [Client 11] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1175
  [Client 96] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0643
  [Client  9] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2675
  [Client 85] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1586
  [Client 54] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4226
  [Client 15] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3349
  [Client 16] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3570
  [Client 52] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3574
  [Client 90] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1690
  [Client 89] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3792
  [Client 26] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2749
  [Client 73] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1647
  [Client 55] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1047
  [Client  5] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1871
  [Client 42] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0968
  [Client  4] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2109
  [Client 56] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4242
  [Client 93] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3714
  [Client 80] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1624
  [Client 84] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.6833
  [Client  8] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1017
  [Client 83] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2031
  [Client 62] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0720
  [Client 32] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.4517
  [Client 64] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.2015
  [Client 20] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.5051
  [Client 48] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3454
  [Client 18] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1872
  [Client 82] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1818
  [Client 49] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3532
  [Client  6] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1555
  [Client 46] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.3602
  [Client 88] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0710
  [Client 92] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.5446
  [Edge 0] G142 | E1 | loss=0.2562
  [Edge 1] G142 | E1 | Hier-pFedMe | Selected 15/15
  [Client 38] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0275
  [Client 58] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0466
  [Client 76] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1292
  [Client 33] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0573
  [Client 59] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0516
  [Client 81] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0593
  [Client 99] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0529
  [Client 22] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0287
  [Client 14] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0247
  [Client 23] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0418
  [Client 95] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0177
  [Client  0] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0580
  [Client 40] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.1019
  [Client 71] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0971
  [Client 63] Round 142 | Hier-pFedMe(λ2=35.0) | loss=0.0704
  [Edge 1] G142 | E1 | loss=0.0576
  [Cloud] GM=0.2437 | loss=2.1876 | time=38.9s | comm=4556.2MB (total=646979MB)

[Round 143] Broadcasting to 2 edges...
  [Edge 0] G143 | E1 | Hier-pFedMe | Selected 85/85
  [Client 36] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1407
  [Client 64] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1887
  [Client  2] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1033
  [Client 16] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2661
  [Client 13] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1667
  [Client 57] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1430
  [Client 90] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1729
  [Client 91] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4733
  [Client 52] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3138
  [Client 45] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0608
  [Client 10] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.6728
  [Client 98] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1443
  [Client 15] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2478
  [Client 37] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.5803
  [Client 80] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1731
  [Client 74] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.5325
  [Client  1] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1017
  [Client 35] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3376
  [Client  9] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2239
  [Client 42] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0868
  [Client  4] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1939
  [Client 31] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1784
  [Client 79] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0709
  [Client 17] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1284
  [Client 30] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3535
  [Client 88] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0878
  [Client 60] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1697
  [Client 54] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4688
  [Client 41] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1120
  [Client 55] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1310
  [Client 61] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2335
  [Client 65] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3125
  [Client 27] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1429
  [Client 43] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3753
  [Client 96] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0588
  [Client 77] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0890
  [Client 32] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4417
  [Client 66] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1811
  [Client 48] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2959
  [Client 50] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4366
  [Client 94] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4227
  [Client 26] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3535
  [Client 20] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4560
  [Client  3] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1274
  [Client 25] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1369
  [Client 12] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1271
  [Client 44] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4010
  [Client 19] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4252
  [Client 84] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.5137
  [Client 70] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3847
  [Client 51] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3579
  [Client  6] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1042
  [Client 89] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4008
  [Client 18] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1915
  [Client 86] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1102
  [Client 56] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3174
  [Client  5] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2050
  [Client 69] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3881
  [Client 83] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1578
  [Client 24] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1027
  [Client  7] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1137
  [Client 11] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1272
  [Client 82] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1446
  [Client 34] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3591
  [Client 73] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1677
  [Client 47] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.6270
  [Client 62] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1000
  [Client 29] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2007
  [Client 93] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4213
  [Client 85] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1215
  [Client 39] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1767
  [Client 97] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1470
  [Client  8] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1125
  [Client 49] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4221
  [Client 53] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1482
  [Client 46] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3470
  [Client 67] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1334
  [Client 78] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0800
  [Client 92] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4426
  [Client 75] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1851
  [Client 28] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.3738
  [Client 68] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.2765
  [Client 87] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.4663
  [Client 72] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1795
  [Client 21] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0721
  [Edge 0] G143 | E1 | loss=0.2497
  [Edge 1] G143 | E1 | Hier-pFedMe | Selected 15/15
  [Client 38] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0611
  [Client 95] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0675
  [Client 58] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0376
  [Client  0] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0378
  [Client 81] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0555
  [Client 71] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1202
  [Client 40] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0759
  [Client 63] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0328
  [Client 23] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0854
  [Client 33] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0803
  [Client 59] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0551
  [Client 76] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1808
  [Client 22] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0210
  [Client 14] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.0186
  [Client 99] Round 143 | Hier-pFedMe(λ2=35.0) | loss=0.1217
  [Edge 1] G143 | E1 | loss=0.0701
  [Cloud] GM=0.2407 | loss=2.1937 | time=38.6s | comm=4556.2MB (total=651535MB)

[Round 144] Broadcasting to 2 edges...
  [Edge 0] G144 | E1 | Hier-pFedMe | Selected 85/85
  [Client 45] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0745
  [Client 36] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1747
  [Client 54] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.4938
  [Client 11] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1187
  [Client 64] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1498
  [Client 52] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3564
  [Client 24] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0881
  [Client 32] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3453
  [Client 70] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3976
  [Client 78] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0633
  [Client 82] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1511
  [Client  5] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.2050
  [Client 66] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.2528
  [Client 80] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1170
  [Client 98] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.2275
  [Client 31] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1155
  [Client 91] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.4939
  [Client 35] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3751
  [Client 47] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.6832
  [Client 10] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.6636
  [Client 15] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.2971
  [Client  1] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0812
  [Client  8] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1309
  [Client 49] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3151
  [Client 83] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1656
  [Client 17] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1309
  [Client  2] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1637
  [Client 51] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3261
  [Client 96] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0542
  [Client 25] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.1418
  [Client 77] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0947
  [Client 89] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.4059
  [Client 19] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.3904
  [Client 21] Round 144 | Hier-pFedMe(λ2=35.0) | loss=0.0835
